District,Block,School Name,School ID,NO. OF TEACHERS WHO STARTED THE PROJECT,NO. OF TEACHERS WHO ARE IN PROGRESS,NO. OF TEACHERS WHO SUBMITTED THE PROJECT,GRAND TOTAL,COMPLETE,INCOMPLETE
Bhagalpur,Naugachhia,M.S. Gonarchak,10222102201,1,0,0,1,0,1
Bhagalpur,Naugachhia,M.S. Kadwa,10222101709,0,0,1,1,1,0
Bhagalpur,Naugachhia,M.S. Lokmanpur (Kadwa),10222101705,1,0,0,1,0,1
Bhagalpur,Naugachhia,M.S. Navin Nagar,10222102601,0,0,1,1,1,0
Bhagalpur,Naugachhia,M.S. Pakrabasa,10222101702,1,0,0,1,0,1
Bhagalpur,Naugachhia,M.S. Sahuparbatta,10222102203,1,0,0,1,0,1
Bhagalpur,Naugachhia,M.S. Sakucha,10222101201,2,0,0,2,0,1
Bhagalpur,Naugachhia,M.S. Tetri,10222100404,1,0,0,1,0,1
Bhagalpur,Naugachhia,M.S.P.Colony Naughachhiya,10222101401,1,0,0,1,0,1
Bhagalpur,Naugachhia,Ramdhari A.M.S. Pakra,10222100305,1,0,0,1,0,1
Bhagalpur,Pirpainti,Girl M.S. Shermari,10222609001,0,0,0,0,0,1
Bhagalpur,Pirpainti,M S Lakra Kol,10222606501,0,0,1,1,1,0
Bhagalpur,Pirpainti,M.S Bhakarpur,10222616401,1,0,0,1,0,1
Bhagalpur,Pirpainti,M.S. Badluganj,10222609801,1,0,0,1,0,1
Bhagalpur,Pirpainti,M.S. Gokul Mathura,10222608101,1,0,0,1,0,1
Bhagalpur,Pirpainti,M.S. Govindpur (Boy),10222600901,1,0,0,1,0,1
Bhagalpur,Pirpainti,M.S. Hajurnagar,10222607901,0,0,1,1,1,0
Bhagalpur,Pirpainti,M.S. Hiranand,10222606701,1,0,0,1,0,1
Bhagalpur,Pirpainti,M.S. Jhurkusiya,10222603101,1,0,0,1,0,1
Bhagalpur,Pirpainti,M.S. Kali Prasad,10222607601,1,0,0,1,0,1
Bhagalpur,Pirpainti,M.S. Mohanpur,10222608301,0,0,0,0,0,1
Bhagalpur,Pirpainti,M.S. Pakariya,10222610001,1,0,0,1,0,1
Bhagalpur,Pirpainti,M.S. Saveiya,10222603301,1,0,0,1,0,1
Bhagalpur,Pirpainti,M.S. Vishal,10222602501,0,0,0,0,0,1
Bhagalpur,Pirpainti,M.S.Olni Tola,10222608201,0,0,1,1,1,0
Bhagalpur,Pirpainti,M.S.Pasahichak,10222609402,2,0,0,2,0,1
Bhagalpur,Pirpainti,R.B.S. Gyanbati Tapua,10222610301,1,0,0,1,0,1
Bhagalpur,Pirpainti,R.M.S. Shahabad,10222600101,0,0,1,1,1,0
Bhagalpur,Pirpainti,R.Pro.M.S. Shermari,10222605401,1,0,0,1,0,1
Bhagalpur,Pirpainti,U.U.M.S Dakhli Tola,10222607701,0,0,0,0,0,1
Bhagalpur,Pirpainti,U.U.M.S Dhanpal Tola,10222603601,1,0,0,1,0,1
Bhagalpur,Pirpainti,Upgraded H.S. Basantpur,10222607501,1,0,0,1,0,1
Bhagalpur,Pirpainti,Upgraded H.S. Lakshmipur,10222605001,0,0,1,1,1,0
Bhagalpur,Pirpainti,Upgraded H.S.. Parshurampur,10222602601,0,0,1,1,1,0
Bhagalpur,Pirpainti,Upgraded H.S.Babupur,10222600201,2,0,0,2,0,1
Bhagalpur,Rangra Chowk,M.S Usraiheya,10221900303,1,0,0,1,0,1
Bhagalpur,Rangra Chowk,M.S. Masudanpur Baisi Purabtol,10221900705,1,0,0,1,0,1
Bhagalpur,Rangra Chowk,M.S. Rangra,10221900401,1,0,0,1,0,1
Bhagalpur,Rangra Chowk,M.S. Tintanga Diara,10221900301,1,0,0,1,0,1
Bhagalpur,Sabour,Dpep M.S. Babupur Poddartola,10221408901,0,0,0,0,0,1
Bhagalpur,Sabour,Girl. M.S. College Area Sabour,10221401101,1,0,0,1,0,1
Bhagalpur,Sabour,M.S. Sardho,10221404201,1,0,0,1,0,1
Bhagalpur,Sabour,U.M.S. Lailakh,10221401401,1,0,0,1,0,1
Bhagalpur,Sabour,"Uchcha Madhaymik Vidyalay, Lodipur",10221403307,1,0,0,1,0,1
Bhagalpur,Sabour,Upgraded H.S. Kurpat,10221401501,1,0,0,1,0,1
Bhagalpur,Sabour,Urdu M.S. Bansitikar,10221402401,1,0,0,1,0,1
Bhagalpur,Sanhaula,Lal Mohan Sah M.S. Sakrama,10220208501,1,0,0,1,0,1
Bhagalpur,Sanhaula,M.S  Amdanda,10220206502,1,0,0,1,0,1
Bhagalpur,Sanhaula,M.S Agaiya,10220200601,1,0,0,1,0,1
Bhagalpur,Sanhaula,M.S Chotinaki,10220205601,1,0,0,1,0,1
Bhagalpur,Sanhaula,M.S Gangarampur,10220201001,1,0,0,1,0,1
Bhagalpur,Sanhaula,M.S Keshavpur,10220204301,1,0,0,1,0,1
Bhagalpur,Sanhaula,M.S Narayanvati,10220207501,1,0,0,1,0,1
Bhagalpur,Sanhaula,M.S Upar Sakrama,10220205201,0,0,0,0,0,1
Bhagalpur,Sanhaula,M.S. Bhawanipur,10220204701,1,0,0,1,0,1
Bhagalpur,Sanhaula,M.S. Dhanokhar,10220203001,1,0,0,1,0,1
Bhagalpur,Sanhaula,M.S. Sevari,10220221901,1,0,0,1,0,1
Bhagalpur,Sanhaula,U.H. S Ghanshyamchak,10220209101,2,0,0,2,0,1
Bhagalpur,Sanhaula,U.M.S Asnaha,10220201901,1,0,0,1,0,1
Bhagalpur,Sanhaula,"Uchcha Madhaymik Vidyalay, Bhuria Mahiyama",10220204902,1,0,0,1,0,1
Bhagalpur,Sanhaula,Utkarmit Uchch Madhyamik Vidyalay Ramasi,10220200301,1,0,0,1,0,1
Bhagalpur,Shahkund,M.S Darha,10222701001,1,0,0,1,0,1
Bhagalpur,Shahkund,M.S. Dariyapur Sahabkothi,10222711901,1,0,0,1,0,1
Bhagalpur,Shahkund,M.S. Sajour,10222704501,1,0,0,1,0,1
Bhagalpur,Shahkund,R.P.S. Berany,10222702001,1,0,0,1,0,1
Bhagalpur,Sulatanganj,.M.S. Mirzapur,10220403301,1,0,0,1,0,1
Bhagalpur,Sulatanganj,M.S Halkarachak,10220408401,1,0,0,1,0,1
Bhagalpur,Sulatanganj,M.S Kalyanpur Girl,10220400601,1,0,0,1,0,1
Bhagalpur,Sulatanganj,M.S Kumarpur Nishihara,10220409001,1,0,0,1,0,1
Bhagalpur,Sulatanganj,M.S Maheshi Girl,10220400701,0,0,0,0,0,1
Bhagalpur,Sulatanganj,M.S. Mirhatti,10220402802,1,0,0,1,0,1
Bhagalpur,Sulatanganj,M.S. Nayagaon (Paya),10220407201,2,0,0,2,0,1
Bhagalpur,Sulatanganj,R.P.S. Dindayalpur,10220407301,1,0,0,1,0,1
Bhagalpur,Sulatanganj,Upgraded High School Kiranpur,10220405802,1,0,0,1,0,1
Bhojpur,Agiaon,M.S. Khopira,10291404401,1,0,0,1,0,1
Bhojpur,Agiaon,U. Urdu M. S. Nonaur,10291406003,1,0,0,1,0,1
Bhojpur,Agiaon,U.M.S. Ahile,10291400201,1,0,0,1,0,1
Bhojpur,Agiaon,Upgraded High School Lasarhi,10291404801,1,0,0,1,0,1
Bhojpur,Agiaon,Upgraded High School Narayanpur,10291405904,1,0,0,1,0,1
Bhojpur,Agiaon,Upgraded High School Nonaur,10291406001,0,0,1,1,1,0
Bhojpur,Ara,Boys U.M.S Bagha Kol,10290103803,0,0,1,1,1,0
Bhojpur,Ara,Girls M.S. Mahuli,10290105901,1,0,0,1,0,1
Bhojpur,Ara,M.S. Adarsh Nawada Ara,10290112636,0,0,1,1,1,0
Bhojpur,Ara,M.S. Bhakura,10290112003,1,0,0,1,0,1
Bhojpur,Ara,M.S. Dhamar,10290107702,1,0,0,1,0,1
Bhojpur,Ara,M.S. Hasanpura,10290111001,1,0,0,1,0,1
Bhojpur,Ara,M.S. Karman Tola,10290112647,0,0,1,1,1,0
Bhojpur,Ara,M.S. Karwan,10290112201,1,0,0,1,0,1
Bhojpur,Ara,U.M.S.  Gothahula,10290108201,0,0,1,1,1,0
Bhojpur,Ara,U.M.S. Amarpur Marwatiya,10290110701,0,0,1,1,1,0
Bhojpur,Ara,U.M.S. Chitkundi Bara,10290110202,1,0,0,1,0,1
Bhojpur,Ara,U.M.S. English Tola Ganghar,10290113001,1,0,0,1,0,1
Bhojpur,Ara,U.M.S. Jura,10290111101,1,0,0,1,0,1
Bhojpur,Ara,U.M.S. Laxmanpur,10290108702,1,0,0,1,0,1
Bhojpur,Ara,U.M.S. Mahakampur Bara,10290107501,1,0,0,1,0,1
Bhojpur,Ara,U.M.S. Mathwaliya,10290109601,0,0,1,1,1,0
Bhojpur,Ara,U.M.S. Piparahiya - South,10290112401,0,0,1,1,1,0
Bhojpur,Ara,U.M.S. Ramapur,10290110901,0,0,1,1,1,0
Bhojpur,Ara,U.M.S. Shobhi Dumra,10290106601,1,0,0,1,0,1
Bhojpur,Ara,U.M.S. Sundarpur Kuriya,10290109801,2,0,0,2,0,1
Bhojpur,Ara,U.M.S. Teksemar,10290103501,1,0,0,1,0,1
Bhojpur,Ara,Um.S. Semriyan,10290109901,0,0,1,1,1,0
Bhojpur,Ara,Upgraded High Shool Basantpur,10290104901,1,0,0,1,0,1
Bhojpur,Barahara,U.M.S. Siwanchak,10290202601,1,0,0,1,0,1
Bhojpur,Bihiya,U.M.S. Bankat,10290303601,1,0,0,1,0,1
Bhojpur,Bihiya,U.M.S. Ganj,10290301102,1,0,0,1,0,1
Bhojpur,Bihiya,U.M.S. Yogiveer,10290307201,2,0,0,2,0,1
Bhojpur,Charpokhari,M. S. Saropur,10290906701,1,0,0,1,0,1
Bhojpur,Garhani,M.S. Sahangi,10291304701,1,0,0,1,0,1
Bhojpur,Garhani,N.P.S. Cheerapur,10291303002,1,0,0,1,0,1
Bhojpur,Garhani,U.M.S. Azamnagar,10291300201,1,0,0,1,0,1
Bhojpur,Garhani,U.M.S. Dhamiyan,10291301901,1,0,0,1,0,1
Bhojpur,Garhani,U.M.S. Ramdihra,10291304401,1,0,0,1,0,1
Bhojpur,Garhani,Upgraded High School Kaup,10291303102,1,0,0,1,0,1
Bhojpur,Koilwar,M.S. Kayam Nagar,10290404402,1,0,0,1,0,1
Bhojpur,Koilwar,U.M. S. Jalpura,10290403603,0,0,1,1,1,0
Bhojpur,Koilwar,U.M.S. Bindgawan,10290407601,1,0,0,1,0,1
Bhojpur,Koilwar,U.M.S. Deoriya,10290401501,0,0,1,1,1,0
Bhojpur,Piro,Boys M. S. Piro,10290712302,0,0,1,1,1,0
Bhojpur,Piro,M.S. Agiaon Bazar,10290700103,1,0,0,1,0,1
Bhojpur,Piro,M.S. Baghaur Narayanpur,10290700403,0,0,1,1,1,0
Bhojpur,Piro,M.S. Bharsar,10290700701,1,0,0,1,0,1
Bhojpur,Piro,M.S. Hasan Bazar,10290701001,1,0,0,1,0,1
Bhojpur,Piro,U.M.S. Baisadih,10290703801,1,0,0,1,0,1
Bhojpur,Piro,U.M.S. Basmanpur,10290704801,0,0,0,0,0,1
Bhojpur,Piro,U.M.S. Chaubeypur,10290708401,1,0,0,1,0,1
Bhojpur,Piro,U.M.S. Damaruan,10290708002,1,0,0,1,0,1
Bhojpur,Piro,U.M.S. Lamari Tola,10290710701,1,0,0,1,0,1
Bhojpur,Piro,U.M.S. Pachma,10290703301,0,0,1,1,1,0
Bhojpur,Piro,Upgraded High School Tar,10290712701,1,0,0,1,0,1
Bhojpur,Sahar,Girls U.M.S. Ekwari - 1,10290801703,1,0,0,1,0,1
Bhojpur,Sahar,U.M.S. Bahuara,10290800401,1,0,0,1,0,1
Bhojpur,Sahar,U.M.S. Bhatbigha,10290807401,0,0,1,1,1,0
Bhojpur,Sandesh,M.S. Pandura,10291205101,1,0,0,1,0,1
Bhojpur,Sandesh,U.M.S. Kakandihra,10291202601,1,0,0,1,0,1
Bhojpur,Sandesh,U.M.S. Sundarpur,10291201701,1,0,0,1,0,1
Bhojpur,Sandesh,U.M.S. Surangapur,10291201901,0,0,0,0,0,1
Bhojpur,Shahpur,M.S. Sonki,10290601301,1,0,0,1,0,1
Bhojpur,Shahpur,U.M.S. Bharauli,10290600801,1,0,0,1,0,1
Bhojpur,Shahpur,U.M.S. Madhopur,10290603601,1,0,0,1,0,1
Bhojpur,Shahpur,U.M.S. Mahuar Bahaduri,10290604902,1,0,0,1,0,1
Bhojpur,Tarari,Girls  U.M.S.  Kurmuri,10291000702,1,0,0,1,0,1
Bhojpur,Udwantnagar,U.M.S. Ghorpokhar,10290507501,1,0,0,1,0,1
Buxar,Brahmpur,Kanya M.S. Brahampur,10302001201,1,0,0,1,0,1
Buxar,Brahmpur,M. S.  Kaithi,10302002101,1,0,0,1,0,1
Buxar,Brahmpur,M. S.  Yogiya,10302002401,1,0,0,1,0,1
Buxar,Brahmpur,Upgrade Sc High School Raghunathpur,10302001303,1,0,0,1,0,1
Buxar,Buxar,Boys  M.S. Barki Basauli,10302105601,1,0,0,1,0,1
Buxar,Buxar,M. S.  Churamanpur,10302102001,1,0,0,1,0,1
Buxar,Buxar,M. S.  Mahdah,10302107101,1,0,0,1,0,1
Buxar,Buxar,M.S.  Arjunpur,10302101901,1,0,0,1,0,1
Buxar,Buxar,M.S. Ekderwa,10302113101,1,0,0,1,0,1
Buxar,Buxar,R.B.M.V.  Karhansi,10302108901,1,0,0,1,0,1
Buxar,Chakki,M. S.  Lahana Chakki,10302301601,0,0,1,1,1,0
Buxar,Chaugai,M. S.  Amsari,10302401601,1,0,0,1,0,1
Buxar,Chaugai,M. S.  Fafdar,10302401201,1,0,0,1,0,1
Buxar,Chousa,M. S.  Pithari,10302500401,1,0,0,1,0,1
Buxar,Dumraon,M. S.  Amathuan,10301506801,1,0,0,1,0,1
Buxar,Dumraon,M.S.  Kushalpur,10301501201,1,0,0,1,0,1
Buxar,Dumraon,M.S.  Rajdiha,10301502201,1,0,0,1,0,1
Buxar,Dumraon,M.S. Ambika Singh Ke Dera,10301506001,1,0,0,1,0,1
Buxar,Dumraon,U.H.S.  Kanjharuan,10301503501,0,0,1,1,1,0
Buxar,Itarhi,M. S.  Basudhar,10301601901,1,0,0,1,0,1
Buxar,Itarhi,M. S.  Hakimpur,10301607201,1,0,0,1,0,1
Buxar,Itarhi,M.S.  Turai Dihra,10301606601,1,0,0,1,0,1
Buxar,Itarhi,M.S.Devasthapur,10301607601,1,0,0,1,0,1
Buxar,Itarhi,M.S.Pashara,10301611101,1,0,0,1,0,1
Buxar,Itarhi,U.H. S.  Harpur,10301601702,0,0,0,0,0,1
Buxar,Itarhi,Urdu M.S. Baladewan,10301609701,0,0,0,0,0,1
Buxar,Kesath,Girls  M. S. Mahadevganj,10302201201,1,0,0,1,0,1
Buxar,Kesath,M. S.  Dasiyon,10302200901,1,0,0,1,0,1
Buxar,Kesath,M. S.  Kesath,10302201001,0,0,1,1,1,0
Buxar,Kesath,M. S.  Raghunath Pur,10302200801,1,0,0,1,0,1
Buxar,Kesath,M. S.  Shivpur (West),10302200701,0,0,0,0,0,1
Buxar,Kesath,M. S. Sidhipur,10302200101,1,0,0,1,0,1
Buxar,Nawanagar,M. S.  Tikpokhar,10301709201,1,0,0,1,0,1
Buxar,Rajpur,M.S.  Basahi,10301810501,1,0,0,1,0,1
Buxar,Rajpur,M.S.  Nonaura,10301802401,0,0,1,1,1,0
Buxar,Rajpur,U.M.S Sikathi,10301807001,1,0,0,1,0,1
Buxar,Rajpur,U.M.S. Bharakhara Rajpur-01,10301807902,1,0,0,1,0,1
Buxar,Simri,M. S.  Dada Baba Ke Dera,10301901201,0,0,0,0,0,1
Buxar,Simri,M. S.  Niyajipur,10301901102,1,0,0,1,0,1
Buxar,Simri,M.S Kathar,10301905501,1,0,0,1,0,1
Buxar,Simri,M.S.  Chhotka Dhakaich,10301905103,1,0,0,1,0,1
Buxar,Simri,M.S.  Diya  Parmeshwar,10301905701,1,0,0,1,0,1
Buxar,Simri,M.S.  Nagwan,10301903801,1,0,0,1,0,1
Buxar,Simri,M.S.  Parnahi,10301900201,1,0,0,1,0,1
Buxar,Simri,M.S. Khandhara,10301904001,1,0,0,1,0,1
Buxar,Simri,U.H. S.  Dhakaich,10301905102,1,0,0,1,0,1
Buxar,Simri,U.H.S  Dhanha,10301904401,1,0,0,1,0,1
Darbhanga,Bahadurpur,Ms Manora,10130601003,0,0,1,1,1,0
Darbhanga,Baheri,Ms Chakwa,10130501701,1,0,0,1,0,1
Darbhanga,Baheri,Ms Dadarwara,10130503201,1,0,0,1,0,1
Darbhanga,Baheri,Ms Jorja,10130505302,1,0,0,1,0,1
Darbhanga,Baheri,Ms Matharahi,10130508601,1,0,0,1,0,1
Darbhanga,Baheri,Ms Nimaithi,10130506501,1,0,0,1,0,1
Darbhanga,Baheri,Ums Baheri Girls,10130500505,1,0,0,1,0,1
Darbhanga,Baheri,Ums Bihrauna,10130500701,1,0,0,1,0,1
Darbhanga,Baheri,Ums Mahuli,10130509401,1,0,0,1,0,1
Darbhanga,Baheri,Utkramit Uchcha Madhyamik Vidyalaya Madhuban,10130502601,1,0,1,2,0,1
Darbhanga,Benipur,Ms Kalyanpur,10130904402,0,0,1,1,1,0
Darbhanga,Benipur,Uhs Radhiyam,10130901001,1,0,0,1,0,1
Darbhanga,Biraul,Ms Benk,10131101102,1,0,0,1,0,1
Darbhanga,Biraul,Ms Khewa,10131100403,1,0,0,1,0,1
Darbhanga,Biraul,Ms Pokharam,10131110302,2,0,0,2,0,1
Darbhanga,Biraul,Uhs Kahua,10131102901,1,0,0,1,0,1
Darbhanga,Darbhanga Urban,Ms Bhigo,10131902501,1,0,0,1,0,1
Darbhanga,Darbhanga-Rural,"Janta High School, Jiwachh Ghat",10130702203,0,0,1,1,1,0
Darbhanga,Darbhanga-Rural,Ms Atihar Girls,10130700402,1,0,0,1,0,1
Darbhanga,Darbhanga-Rural,Ms Gausa Dih,10130702301,1,0,0,1,0,1
Darbhanga,Darbhanga-Rural,Ms Kharthua,10130702501,1,0,0,1,0,1
Darbhanga,Darbhanga-Rural,Ms Sonki,10130713901,1,0,0,1,0,1
Darbhanga,Darbhanga-Rural,Plus 2 Uhs Thakuraniya,10130708501,1,0,0,1,0,1
Darbhanga,Darbhanga-Rural,Ums Loam Urdu,10130708302,0,0,1,1,1,0
Darbhanga,Darbhanga-Rural,Utkramit Uchcha Madhyamik Vidyalaya Dularpur,10130703803,0,0,1,1,1,0
Darbhanga,Darbhanga-Rural,Utkramit Uchcha Madhyamik Vidyalaya Khutwara,10130707901,0,0,1,1,1,0
Darbhanga,Darbhanga-Rural,Utkramit Uchcha Madhyamik Vidyalaya Majhigama,10130708901,1,0,0,1,0,1
Darbhanga,Gaura-Bauram,Ms Mansara,10131702501,1,0,0,1,0,1
Darbhanga,Gaura-Bauram,Ms Nadai,10131703901,0,0,1,1,1,0
Darbhanga,Gaura-Bauram,Ums Kumai Hindi,10131702401,1,0,0,1,0,1
Darbhanga,Ghanshyampur,Ms Godhail,10131000801,1,0,0,1,0,1
Darbhanga,Ghanshyampur,Uhs Ghanshyampur,10131001802,1,0,0,1,0,1
Darbhanga,Hanuman Nagar,Nps Brahmotra,10131303401,1,0,0,1,0,1
Darbhanga,Hanuman Nagar,Ums Vishnupur,10131300701,0,0,1,1,1,0
Darbhanga,Hanuman Nagar,Utkramit Uchcha Madhyamik Vidyalaya Taralahi,10131302202,1,0,0,1,0,1
Darbhanga,Hayaghat,Ms Manpur Kharra Sajhauti,10130402802,1,0,0,1,0,1
Darbhanga,Jale,Ms Chak Milki,10130101301,1,0,0,1,0,1
Darbhanga,Jale,Ms Kardehuli,10130104101,1,0,0,1,0,1
Darbhanga,Jale,Ms Shashipur,10130106503,1,0,0,1,0,1
Darbhanga,Keoti,Ms Bariaul Board,10130201403,1,0,0,1,0,1
Darbhanga,Keoti,Ms Bhojpatti,10130206501,1,0,0,1,0,1
Darbhanga,Keoti,Ms Dudhiya,10130207901,1,0,0,1,0,1
Darbhanga,Keoti,Ms Ladha,10130202501,1,0,0,1,0,1
Darbhanga,Kusheshwar Asthan East,Ms Bahera,10131800103,1,0,0,1,0,1
Darbhanga,Kusheshwar Asthan East,Ms Dhabauliya,10131800101,1,0,1,2,0,1
Darbhanga,Kusheshwar Asthan East,Ms Golma,10131803401,0,0,1,1,1,0
Darbhanga,Kusheshwar Asthan East,Ms Harinahi,10131801701,1,0,0,1,0,1
Darbhanga,Kusheshwar Asthan East,Ms Itahar,10131801202,1,0,0,1,0,1
Darbhanga,Kusheshwar Asthan East,Ms Kusheshwar Asthan Girls,10131800105,1,0,0,1,0,1
Darbhanga,Kusheshwar Asthan East,Ms Simartoka,10131802202,0,0,1,1,1,0
Darbhanga,Kusheshwar Asthan East,Uhs Kewatgama,10131801503,1,0,0,1,0,1
Darbhanga,Kusheshwar Asthan East,Uhs Mahadev Math,10131802401,1,0,0,1,0,1
Darbhanga,Kusheshwar Asthan East,Uhs Usari,10131801801,1,0,0,1,0,1
Darbhanga,Kusheshwar Asthan West,Ms Buchauli,10131205401,1,0,0,1,0,1
Darbhanga,Kusheshwar Asthan West,Ms Hathara,10131205101,0,0,1,1,1,0
Darbhanga,Kusheshwar Asthan West,Ms Hirni Girls,10131203602,1,0,0,1,0,1
Darbhanga,Kusheshwar Asthan West,Ms Khetas Kalana,10131200501,1,0,0,1,0,1
Darbhanga,Kusheshwar Asthan West,Ms Laxminiya Gyaspur,10131203802,0,0,1,1,1,0
Darbhanga,Kusheshwar Asthan West,Ms Pai,10131206705,2,0,0,2,0,1
Darbhanga,Kusheshwar Asthan West,Ms Pakahi,10131207101,1,0,0,1,0,1
Darbhanga,Kusheshwar Asthan West,U.H.S Madhuban,10131206706,1,0,0,1,0,1
Darbhanga,Kusheshwar Asthan West,Uhs Beri,10131202202,1,0,0,1,0,1
Darbhanga,Manigachhi,Ms Baghant,10130800101,1,0,0,1,0,1
Darbhanga,Manigachhi,Ms Balaur,10130800501,1,0,0,1,0,1
Darbhanga,Manigachhi,Ms Chanaur,10130801601,0,0,1,1,1,0
Darbhanga,Manigachhi,Ms Maina Rahika Urdu,10130800202,1,0,0,1,0,1
Darbhanga,Manigachhi,Ms Makranda,10130800902,0,0,0,0,0,1
Darbhanga,Manigachhi,Uhs Brahmpura,10130806902,1,0,0,1,0,1
Darbhanga,Manigachhi,Uhs Nazra Urdu,10130804601,1,0,0,1,0,1
Darbhanga,Manigachhi,Utkramit Uchcha Madhyamik Vidyalaya Paithan Kabai,10130803702,0,0,0,0,0,1
Darbhanga,Singhwara,Ms Bharwara,10130302102,1,0,0,1,0,1
Darbhanga,Singhwara,Ms Katasa,10130304302,2,0,0,2,0,1
Darbhanga,Singhwara,Ms Rampura,10130307202,0,0,1,1,1,0
Darbhanga,Singhwara,Ms Simri,10130307203,0,0,1,1,1,0
Darbhanga,Singhwara,Ms Singhwara,10130309401,0,0,1,1,1,0
Darbhanga,Singhwara,Ms Sirhulli,10130309801,1,0,0,1,0,1
Darbhanga,Singhwara,Ms Tektar,10130309901,1,0,0,1,0,1
Darbhanga,Singhwara,Ums Bhawanipur,10130302403,1,0,0,1,0,1
Darbhanga,Singhwara,Ums Tirsath,10130302802,0,0,1,1,1,0
Darbhanga,Singhwara,Utkramit Uchcha Madhyamik Vidyalaya Bahuara,10130302701,0,0,2,2,1,0
Darbhanga,Singhwara,Utkramit Uchcha Madhyamik Vidyalaya Sanahpur,10130307702,1,0,0,1,0,1
Darbhanga,Tardih,Ms Dewana,10131404201,0,0,1,1,1,0
Darbhanga,Tardih,Ms Kurson,10131402202,1,0,0,1,0,1
Darbhanga,Tardih,Ms Thengha,10131404302,0,0,1,1,1,0
Darbhanga,Tardih,Ums Sakatpur,10131403701,1,0,0,1,0,1
Darbhanga,Tardih,Ums Srirampur,10131403601,1,0,0,1,0,1
E. Champaran,Adapur,Uhs Bakhari Urdu,10020105001,1,0,0,1,0,1
E. Champaran,Adapur,Ums Bhakurahiya Urdu,10020100603,1,0,0,1,0,1
E. Champaran,Adapur,Ums Latiahi,10020104001,1,0,0,1,0,1
E. Champaran,Areraj,Gms Pipra,10020202102,0,0,1,1,1,0
E. Champaran,Areraj,Ums Khajuriya,10020204803,1,0,0,1,0,1
E. Champaran,Banjaria,Gms Ajgari,10020302101,1,0,0,1,0,1
E. Champaran,Banjaria,Gms Semra,10020301402,1,0,0,1,0,1
E. Champaran,Banjaria,Ums Bakulahara,10020300105,1,0,0,1,0,1
E. Champaran,Banjaria,Ums Bankat,10020303102,0,0,1,1,1,0
E. Champaran,Banjaria,Ums Brahampura,10020300104,1,0,0,1,0,1
E. Champaran,Banjaria,Ums Chichurahia,10020300801,0,0,1,1,1,0
E. Champaran,Banjaria,Ums Siswa Urdu Girl,10020303103,0,0,1,1,1,0
E. Champaran,Bankatwa,Gms Mathia Bhopat,10020402101,1,0,0,1,0,1
E. Champaran,Bankatwa,Ums Bankatwa Girls,10020400301,0,0,0,0,0,1
E. Champaran,Chakia,Ums Banarjhula,10020506802,1,0,0,1,0,1
E. Champaran,Chakia,Ums Barmadia,10020506801,1,0,1,2,0,1
E. Champaran,Chakia,Ums Chaknia Kanhi Tola W.N.12,10020504604,1,0,0,1,0,1
E. Champaran,Chakia,Ums Harpur,10020501101,0,0,3,3,1,0
E. Champaran,Chakia,"Ums Khairi Jagir, Girl",10020500201,1,0,0,1,0,1
E. Champaran,Chakia,Ums Paithniya,10020506803,1,0,0,1,0,1
E. Champaran,Chakia,"Ums Phulwaria, Ghanghti",10020507901,0,0,1,1,1,0
E. Champaran,Chakia,Ums Ramgadhwa,10020500501,0,0,1,1,1,0
E. Champaran,Chakia,"Ums Ramgarh Mahuawa, East",10020500804,1,0,0,1,0,1
E. Champaran,Chakia,Ums Tajwa Koirgawan,10020505201,1,0,0,1,0,1
E. Champaran,Chakia,Ums Watganj Noniyawa,10020500802,1,0,0,1,0,1
E. Champaran,Chauradano,Gms Jitpur,10020601102,1,0,0,1,0,1
E. Champaran,Chauradano,Uhs Pakariya Urdu,10020604801,1,0,0,1,0,1
E. Champaran,Chauradano,Ums Baisakhawa,10020601502,1,0,0,1,0,1
E. Champaran,Chauradano,Ums Bmc Pipra Urdu,10020601802,1,0,0,1,0,1
E. Champaran,Chiraiya,Gms Ruphara,10020701301,0,0,1,1,1,0
E. Champaran,Chiraiya,Uchch Madhyamik Vidyalaya Mahuawa East,10020700410,2,0,0,2,0,1
E. Champaran,Chiraiya,Ums Amgachhi,10020702302,1,0,0,1,0,1
E. Champaran,Chiraiya,Ums Batauwa Urdu,10020704001,1,0,0,1,0,1
E. Champaran,Chiraiya,Ums Bela,10020701802,1,0,0,1,0,1
E. Champaran,Chiraiya,Ums Bhadhar,10020701003,0,0,1,1,1,0
E. Champaran,Chiraiya,Ums Pansalwa,10020700801,1,0,0,1,0,1
E. Champaran,Chiraiya,Ums Patkhoulia,10020703005,1,0,0,1,0,1
E. Champaran,Chiraiya,Ums Raghopur,10020701501,0,0,1,1,1,0
E. Champaran,Chiraiya,Ums Rampur,10020700604,1,0,0,1,0,1
E. Champaran,Chiraiya,Ums Sapgarha,10020702601,1,0,0,1,0,1
E. Champaran,Chiraiya,Ums Senuwaria Hindi,10020702702,0,0,1,1,1,0
E. Champaran,Dhaka,Ums Basahia,10020805801,1,0,0,1,0,1
E. Champaran,Dhaka,Ums Hardiya North Urdu,10020801102,0,0,1,1,1,0
E. Champaran,Ghorasahan,Gms Basantpur,10020901001,1,0,0,1,0,1
E. Champaran,Ghorasahan,Uhs Tonwa,10020900402,1,0,0,1,0,1
E. Champaran,Ghorasahan,Ums Baidhnathpur,10020900902,0,0,1,1,1,0
